run_id,run_number,commit_sha,commit_message,status,job_name,step_name,step_status,step_number,step_started_at,step_completed_at,step_duration,scenario_id,execution_mode,cache
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Set up Python,success,3,2026-06-03T13:43:54Z,2026-06-03T13:43:55Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Install dependencies,success,4,2026-06-03T13:43:55Z,2026-06-03T13:44:01Z,6.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Run Pytest,success,5,2026-06-03T13:44:01Z,2026-06-03T13:44:02Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Summarize test results,success,6,2026-06-03T13:44:02Z,2026-06-03T13:44:02Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Upload test artifact,success,7,2026-06-03T13:44:02Z,2026-06-03T13:44:02Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Fail job if tests failed,success,8,2026-06-03T13:44:02Z,2026-06-03T13:44:02Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Post Set up Python,success,15,2026-06-03T13:44:02Z,2026-06-03T13:44:03Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Post Checkout,success,16,2026-06-03T13:44:03Z,2026-06-03T13:44:03Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Tests parallel,Complete job,success,17,2026-06-03T13:44:03Z,2026-06-03T13:44:03Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Set up job,success,1,2026-06-03T13:43:52Z,2026-06-03T13:43:53Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Checkout,success,2,2026-06-03T13:43:53Z,2026-06-03T13:43:54Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Set up Python,success,3,2026-06-03T13:43:54Z,2026-06-03T13:43:55Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Install dependencies,success,4,2026-06-03T13:43:55Z,2026-06-03T13:44:01Z,6.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Run Ruff,success,5,2026-06-03T13:44:01Z,2026-06-03T13:44:01Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Upload lint artifact,success,6,2026-06-03T13:44:01Z,2026-06-03T13:44:02Z,1.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Post Set up Python,success,11,2026-06-03T13:44:02Z,2026-06-03T13:44:02Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Post Checkout,success,12,2026-06-03T13:44:02Z,2026-06-03T13:44:02Z,0.0,r03_cache_warm,parallel,enabled
26888814122,3,8b6fa4781d104ff905cdf190bb89b4a1fe9ee28d,Experiment cache warm baseline,success,Lint,Complete job,success,13,2026-06-03T13:44:02Z,2026-06-03T13:44:02Z,0.0,r03_cache_warm,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Prepare scenario,Set up job,success,1,2026-06-03T13:43:47Z,2026-06-03T13:43:47Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Prepare scenario,Checkout,success,2,2026-06-03T13:43:48Z,2026-06-03T13:43:48Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Prepare scenario,Read experiment scenario,success,3,2026-06-03T13:43:48Z,2026-06-03T13:43:48Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Prepare scenario,Post Checkout,success,6,2026-06-03T13:43:48Z,2026-06-03T13:43:48Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Prepare scenario,Complete job,success,7,2026-06-03T13:43:48Z,2026-06-03T13:43:48Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Set up job,success,1,2026-06-03T13:43:54Z,2026-06-03T13:43:55Z,1.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Checkout,success,2,2026-06-03T13:43:55Z,2026-06-03T13:43:56Z,1.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Set up Python,success,3,2026-06-03T13:43:56Z,2026-06-03T13:43:58Z,2.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Install dependencies,success,4,2026-06-03T13:43:58Z,2026-06-03T13:44:04Z,6.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Run Pytest,success,5,2026-06-03T13:44:04Z,2026-06-03T13:44:04Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Summarize test results,success,6,2026-06-03T13:44:04Z,2026-06-03T13:44:04Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Upload test artifact,success,7,2026-06-03T13:44:04Z,2026-06-03T13:44:05Z,1.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Fail job if tests failed,success,8,2026-06-03T13:44:05Z,2026-06-03T13:44:05Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Post Set up Python,success,15,2026-06-03T13:44:05Z,2026-06-03T13:44:05Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Post Checkout,success,16,2026-06-03T13:44:05Z,2026-06-03T13:44:06Z,1.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Tests parallel,Complete job,success,17,2026-06-03T13:44:06Z,2026-06-03T13:44:06Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Set up job,success,1,2026-06-03T13:43:53Z,2026-06-03T13:43:54Z,1.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Checkout,success,2,2026-06-03T13:43:54Z,2026-06-03T13:43:55Z,1.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Set up Python,success,3,2026-06-03T13:43:55Z,2026-06-03T13:43:58Z,3.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Install dependencies,success,4,2026-06-03T13:43:58Z,2026-06-03T13:44:04Z,6.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Run Ruff,success,5,2026-06-03T13:44:04Z,2026-06-03T13:44:04Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Upload lint artifact,success,6,2026-06-03T13:44:04Z,2026-06-03T13:44:05Z,1.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Post Set up Python,success,11,2026-06-03T13:44:05Z,2026-06-03T13:44:05Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Post Checkout,success,12,2026-06-03T13:44:05Z,2026-06-03T13:44:05Z,0.0,r04_more_tests,parallel,enabled
26888814620,4,3bf755c18eb1ed3a4f054cf23a1bc3161ea7e604,Experiment increase generated tests,success,Lint,Complete job,success,13,2026-06-03T13:44:05Z,2026-06-03T13:44:05Z,0.0,r04_more_tests,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Prepare scenario,Set up job,success,1,2026-06-03T13:43:51Z,2026-06-03T13:43:51Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Prepare scenario,Checkout,success,2,2026-06-03T13:43:51Z,2026-06-03T13:43:52Z,1.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Prepare scenario,Read experiment scenario,success,3,2026-06-03T13:43:52Z,2026-06-03T13:43:52Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Prepare scenario,Post Checkout,success,6,2026-06-03T13:43:52Z,2026-06-03T13:43:52Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Prepare scenario,Complete job,success,7,2026-06-03T13:43:52Z,2026-06-03T13:43:52Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Set up job,success,1,2026-06-03T13:43:57Z,2026-06-03T13:43:59Z,2.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Checkout,success,2,2026-06-03T13:43:59Z,2026-06-03T13:44:00Z,1.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Set up Python,success,3,2026-06-03T13:44:00Z,2026-06-03T13:44:02Z,2.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Install dependencies,success,4,2026-06-03T13:44:02Z,2026-06-03T13:44:08Z,6.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Run Pytest,success,5,2026-06-03T13:44:08Z,2026-06-03T13:44:08Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Summarize test results,success,6,2026-06-03T13:44:08Z,2026-06-03T13:44:08Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Upload test artifact,success,7,2026-06-03T13:44:08Z,2026-06-03T13:44:09Z,1.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Fail job if tests failed,failure,8,2026-06-03T13:44:09Z,2026-06-03T13:44:09Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Post Set up Python,skipped,15,2026-06-03T13:44:09Z,2026-06-03T13:44:09Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Post Checkout,success,16,2026-06-03T13:44:09Z,2026-06-03T13:44:10Z,1.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Tests parallel,Complete job,success,17,2026-06-03T13:44:10Z,2026-06-03T13:44:10Z,0.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Lint,Set up job,success,1,2026-06-03T13:43:57Z,2026-06-03T13:43:58Z,1.0,r06_failure,parallel,enabled
26888817920,5,455c157558ed56f8ce38ee131066553bcbe4d3f9,Experiment introduce failing generated test,failure,Lint,Checkout,success,2,2026-06-03T13:43:58Z,2026-06-03T13:43:59Z,1.0,r06_failure,parallel,enabled
